15019,0.00000,0.00000,0.00000,0.00000
17499,0.00000,-0.00000,0.01875,0.00000
19998,0.00000,-0.00001,0.02875,0.00001
22498,0.00000,-0.00001,0.02125,0.00001
24998,0.00000,-0.00002,0.04250,0.00002
27498,0.00000,-0.00002,0.04250,0.00002
29998,0.00000,-0.00003,0.04125,0.00003
32498,0.00000,-0.00003,0.04500,0.00003
34998,0.00000,-0.00004,0.05500,0.00004
37498,0.00000,-0.00004,0.06625,0.00004
39998,0.00000,-0.00004,0.05376,0.00004
42498,0.00000,-0.00005,0.06876,0.00005
44998,0.00000,-0.00005,0.06751,0.00005
47498,0.00000,-0.00006,0.07126,0.00006
49998,0.00000,-0.00006,0.07501,0.00006
52498,0.00000,-0.00007,0.08501,0.00007
54998,0.00000,-0.00007,0.08376,0.00007
57498,0.00000,-0.00007,0.08752,0.00007
59998,0.00000,-0.00008,0.09127,0.00008
62498,0.00000,-0.00008,0.10127,0.00008
64998,0.00000,-0.00008,0.10002,0.00008
67498,0.00000,-0.00009,0.09752,0.00009
69998,0.00000,-0.00009,0.08128,0.00009
72498,0.00000,-0.00009,0.09878,0.00009
74998,0.00000,-0.00009,0.07628,0.00009
77498,0.00000,-0.00008,0.07378,0.00008
79998,0.00000,-0.00008,0.08379,0.00008
82498,0.00000,-0.00008,0.08379,0.00008
84998,0.00000,-0.00008,0.07754,0.00008
87498,0.00000,-0.00008,0.07629,0.00008
89998,0.00000,-0.00008,0.08754,0.00008
92498,0.00000,-0.00008,0.08255,0.00008
94998,0.00000,-0.00008,0.08880,0.00008
97498,0.00000,-0.00008,0.08380,0.00008
99998,0.00000,-0.00008,0.08380,0.00008
102498,0.00000,-0.00008,0.08380,0.00008
104998,0.00000,-0.00008,0.09006,0.00008
107498,0.00000,-0.00008,0.08506,0.00008
109998,0.00000,-0.00009,0.09131,0.00009
112498,0.00000,-0.00009,0.08631,0.00009
114998,0.00000,-0.00009,0.09257,0.00009
117498,0.00000,-0.00009,0.08132,0.00009
119998,0.00000,-0.00008,0.08007,0.00008
122498,0.00000,-0.00008,0.07882,0.00008
124998,0.00000,-0.00008,0.09007,0.00008
127498,0.00000,-0.00009,0.09758,0.00009
129998,0.00000,-0.00009,0.08758,0.00009
132498,0.00000,-0.00009,0.08758,0.00009
134998,0.00000,-0.00009,0.08758,0.00009
137498,0.00000,-0.00009,0.08133,0.00009
139998,0.00000,-0.00009,0.08634,0.00009
142498,0.00000,-0.00008,0.08009,0.00008
144998,0.00000,-0.00008,0.08509,0.00008
147498,0.00000,-0.00009,0.09134,0.00009
149998,0.00000,-0.00009,0.09885,0.00009
152498,0.00000,-0.00009,0.08260,0.00009
154998,0.00000,-0.00009,0.08760,0.00009
157498,0.00000,-0.00009,0.09385,0.00009
159998,0.00000,-0.00009,0.08885,0.00009
162498,0.00000,-0.00009,0.08886,0.00009
164998,0.00000,-0.00009,0.09511,0.00009
167498,0.00000,-0.00009,0.08386,0.00009
169998,0.00000,-0.00009,0.10136,0.00009
172498,0.00000,-0.00009,0.09762,0.00009
174998,0.00000,-0.00009,0.09262,0.00009
177498,0.00000,-0.00009,0.08637,0.00009
179998,0.00000,-0.00009,0.09137,0.00009
182498,0.00000,-0.00009,0.09762,0.00009
184998,0.00000,-0.00009,0.09263,0.00009
187498,0.00000,-0.00009,0.09263,0.00009
189998,0.00000,-0.00009,0.09888,0.00009
192498,0.00000,-0.00009,0.10013,0.00009
194998,0.00000,-0.00009,0.09514,0.00009
197498,0.00000,-0.00009,0.08889,0.00009
199998,0.00000,-0.00009,0.08764,0.00009
202498,0.00000,-0.00009,0.09889,0.00009
204998,0.00000,-0.00009,0.08765,0.00009
207498,0.00000,-0.00009,0.08640,0.00009
209998,0.00000,-0.00009,0.08515,0.00009
212498,0.00000,-0.00009,0.08390,0.00009
214998,0.00000,-0.00008,0.07015,0.00008
217498,0.00000,-0.00008,0.08516,0.00008
219998,0.00000,-0.00008,0.07891,0.00008
222498,0.00000,-0.00008,0.08391,0.00008
224998,0.00000,-0.00008,0.08391,0.00008
227498,0.00000,-0.00008,0.08391,0.00008
229998,0.00000,-0.00009,0.09642,0.00009
232498,0.00000,-0.00009,0.08642,0.00009
234998,0.00000,-0.00009,0.08642,0.00009
237498,0.00000,-0.00009,0.09267,0.00009
239998,0.00000,-0.00009,0.08143,0.00009
242498,0.00000,-0.00009,0.08643,0.00009
244998,0.00000,-0.00009,0.08643,0.00009
247498,0.00000,-0.00009,0.08643,0.00009
249998,0.00000,-0.00009,0.08643,0.00009
252498,0.00000,-0.00009,0.08644,0.00009
254998,0.00000,-0.00009,0.09894,0.00009
257498,0.00000,-0.00009,0.08894,0.00009
259998,0.00000,-0.00009,0.09519,0.00009
262498,0.00000,-0.00009,0.09020,0.00009
264998,0.00000,-0.00009,0.10270,0.00009
267498,0.00000,-0.00009,0.10520,0.00009
269998,0.00000,-0.00010,0.10145,0.00010
272498,0.00000,-0.00009,0.09020,0.00009
274998,0.00000,-0.00009,0.08896,0.00009
277498,0.00000,-0.00009,0.09396,0.00009
279998,0.00000,-0.00009,0.08146,0.00009
282498,0.00000,-0.00009,0.07896,0.00009
284998,0.00000,-0.00009,0.09522,0.00009
287498,0.00000,-0.00009,0.09647,0.00009
289998,0.00000,-0.00009,0.10397,0.00009
