                                                                00000
17497,0.00000,-0.00000,0.03750,0.00000
19995,0.00000,-0.00001,0.07500,0.00001
22495,0.00000,-0.00001,0.11250,0.00001
24995,0.00000,-0.00002,0.16250,0.00002
27495,0.00000,-0.00001,0.12500,0.00001
29995,0.00000,0.00004,0.36250,-0.00004
32495,0.00000,0.00003,0.31250,-0.00003
34995,0.00000,0.00004,0.35000,-0.00004
37495,0.00000,0.00001,0.07500,-0.00001
39995,0.00000,-0.00003,0.26250,0.00003
42495,0.00000,0.00005,0.50000,-0.00005
44995,0.00000,0.00010,1.00000,-0.00010
47495,0.00000,0.00010,1.00000,-0.00010
49995,0.00000,-0.00043,1.00000,0.00043
52495,0.00000,-0.00095,1.00000,0.00095
54995,0.00000,-0.00043,1.00000,0.00043
57495,0.00000,0.00009,0.85000,-0.00009
59995,0.00000,0.00060,1.00000,-0.00060
62495,0.00000,0.00032,1.00000,-0.00032
64995,0.00000,-0.00020,1.00000,0.00020
67495,0.00000,-0.00075,1.00000,0.00075
69995,0.00000,-0.00023,1.00000,0.00023
72495,0.00000,0.00029,1.00000,-0.00029
74995,0.00000,0.00081,1.00000,-0.00081
77495,0.00000,0.00028,1.00000,-0.00028
79995,0.00000,-0.00029,1.00000,0.00029
82495,0.00000,-0.00031,1.00000,0.00031
84995,0.00000,0.00021,1.00000,-0.00021
87495,0.00000,0.00075,1.00000,-0.00075
89995,0.00000,0.00026,1.00000,-0.00026
92495,0.00000,-0.00034,1.00000,0.00034
94995,0.00000,-0.00092,1.00000,0.00092
97495,0.00000,-0.00040,1.00000,0.00040
99995,0.00000,0.00064,1.00000,-0.00064
102495,0.00000,0.00114,1.00000,-0.00114
104995,0.00000,0.00009,0.90000,-0.00009
107495,0.00000,-0.00096,1.00000,0.00096
109995,0.00000,-0.00200,1.00000,0.00200
112495,0.00000,-0.00120,1.00000,0.00120
114995,0.00000,-0.00015,1.00000,0.00015
117495,0.00000,0.00092,1.00000,-0.00092
119995,0.00000,0.00032,1.00000,-0.00032
122495,0.00000,-0.00072,1.00000,0.00072
124995,0.00000,-0.00179,1.00000,0.00179
127495,0.00000,-0.00075,1.00000,0.00075
129995,0.00000,0.00030,1.00000,-0.00030
132495,0.00000,0.00083,1.00000,-0.00083
134995,0.00000,-0.00021,1.00000,0.00021
137495,0.00000,-0.00045,1.00000,0.00045
139995,0.00000,0.00059,1.00000,-0.00059
142495,0.00000,0.00137,1.00000,-0.00137
144995,0.00000,0.00137,1.00000,-0.00137
147495,0.00000,0.00033,1.00000,-0.00033
149995,0.00000,-0.00072,1.00000,0.00072
152495,0.00000,-0.00121,1.00000,0.00121
154995,0.00000,-0.00017,1.00000,0.00017
157495,0.00000,0.00088,1.00000,-0.00088
159995,0.00000,0.00145,1.00000,-0.00145
162495,0.00000,0.00041,1.00000,-0.00041
164995,0.00000,-0.00064,1.00000,0.00064
167495,0.00000,-0.00169,1.00000,0.00169
169995,0.00000,-0.00109,1.00000,0.00109
172495,0.00000,-0.00004,0.42500,0.00004
174995,0.00000,0.00103,1.00000,-0.00103
177495,0.00000,0.00037,1.00000,-0.00037
179995,0.00000,-0.00068,1.00000,0.00068
182495,0.00000,-0.00164,1.00000,0.00164
184995,0.00000,-0.00060,1.00000,0.00060
187495,0.00000,-0.00036,1.00000,0.00036
189995,0.00000,-0.00036,1.00000,0.00036
192495,0.00000,-0.00009,0.91250,0.00009
194995,0.00000,0.00095,1.00000,-0.00095
197495,0.00000,0.00148,1.00000,-0.00148
199995,0.00000,0.00148,1.00000,-0.00148
202495,0.00000,0.00148,1.00000,-0.00148
204995,0.00000,0.00044,1.00000,-0.00044
207495,0.00000,-0.00061,1.00000,0.00061
209995,0.00000,-0.00119,1.00000,0.00119
212495,0.00000,-0.00015,1.00000,0.00015
214995,0.00000,0.00090,1.00000,-0.00090
217495,0.00000,0.00148,1.00000,-0.00148
219995,0.00000,0.00044,1.00000,-0.00044
222495,0.00000,-0.00061,1.00000,0.00061
224995,0.00000,-0.00165,1.00000,0.00165
227495,0.00000,-0.00099,1.00000,0.00099
229995,0.00000,0.00005,0.55000,-0.00005
232495,0.00000,0.00102,1.00000,-0.00102
234995,0.00000,0.00021,1.00000,-0.00021
237495,0.00000,-0.00083,1.00000,0.00083
239995,0.00000,-0.00180,1.00000,0.00180
242495,0.00000,-0.00180,1.00000,0.00180
244995,0.00000,-0.00180,1.00000,0.00180
247495,0.00000,-0.00128,1.00000,0.00128
249995,0.00000,-0.00023,1.00000,0.00023
252495,0.00000,0.00081,1.00000,-0.00081
254995,0.00000,0.00134,1.00000,-0.00134
257495,0.00000,0.00135,1.00000,-0.00135
259995,0.00000,0.00135,1.00000,-0.00135
262495,0.00000,0.00030,1.00000,-0.00030
264995,0.00000,-0.00075,1.00000,0.00075
267495,0.00000,-0.00133,1.00000,0.00133
269995,0.00000,-0.00029,1.00000,0.00029
272495,0.00000,0.00076,1.00000,-0.00076
274995,0.00000,0.00134,1.00000,-0.00134
277495,0.00000,0.00030,1.00000,-0.00030
279995,0.00000,-0.00075,1.00000,0.00075
282495,0.00000,-0.00179,1.00000,0.00179
284995,0.00000,-0.00098,1.00000,0.00098
287495,0.00000,0.00006,0.63750,-0.00006
289995,0.00000,0.00103,1.00000,-0.00103
292495,0.00000,0.00022,1.00000,-0.00022
294995,0.00000,-0.00082,1.00000,0.00082
297495,0.00000,-0.00178,1.00000,0.00178
299995,0.00000,-0.00178,1.00000,0.00178
302495,0.00000,-0.00178,1.00000,0.00178
304995,0.00000,-0.00127,1.00000,0.00127
307495,0.00000,-0.00023,1.00000,0.00023
309995,0.00000,0.00082,1.00000,-0.00082
312495,0.00000,0.00135,1.00000,-0.00135
314995,0.00000,0.00135,1.00000,-0.00135
317495,0.00000,0.00135,1.00000,-0.00135
319995,0.00000,0.00030,1.00000,-0.00030
322495,0.00000,-0.00074,1.00000,0.00074
324995,0.00000,-0.00132,1.00000,0.00132
327495,0.00000,-0.00028,1.00000,0.00028
329995,0.00000,0.00076,1.00000,-0.00076
332495,0.00000,0.00134,1.00000,-0.00134
334995,0.00000,0.00029,1.00000,-0.00029
337495,0.00000,-0.00076,1.00000,0.00076
339995,0.00000,-0.00180,1.00000,0.00180
342495,0.00000,-0.00099,1.00000,0.00099
344995,0.00000,0.00005,0.53750,-0.00005
347495,0.00000,0.00102,1.00000,-0.00102
349995,0.00000,0.00021,1.00000,-0.00021
352495,0.00000,-0.00084,1.00000,0.00084
354995,0.00000,-0.00180,1.00000,0.00180
357495,0.00000,-0.00180,1.00000,0.00180
359995,0.00000,-0.00180,1.00000,0.00180
362495,0.00000,-0.00128,1.00000,0.00128
364995,0.00000,-0.00024,1.00000,0.00024
367495,0.00000,0.00081,1.00000,-0.00081
369995,0.00000,0.00134,1.00000,-0.00134
372495,0.00000,0.00134,1.00000,-0.00134
374995,0.00000,0.00134,1.00000,-0.00134
377495,0.00000,0.00030,1.00000,-0.00030
379995,0.00000,-0.00075,1.00000,0.00075
382495,0.00000,-0.00133,1.00000,0.00133
384995,0.00000,-0.00028,1.00000,0.00028
387495,0.00000,0.00076,1.00000,-0.00076
389995,0.00000,0.00134,1.00000,-0.00134
392495,0.00000,0.00029,1.00000,-0.00029
394995,0.00000,-0.00075,1.00000,0.00075
397495,0.00000,-0.00180,1.00000,0.00180
